id,image,brand,title,price
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V0Y4_1_20190820840672036.jpg,ASUS,"Lenovo Laptop ThinkPad E595 20NF0018US AMD Ryzen 7 2nd Gen 3700U (2.30 GHz) 8 GB Memory 256 GB SSD AMD Radeon RX Vega 10 15.6"" Windows 10 Pro 64-bit",94
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/13-119-195-V02.jpg,Creative Labs,"ASUS AMD AM4 ROG Strix X570-F Gaming ATX Motherboard with PCIe 4.0, Dual M.2, SATA 6Gb/s",39
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-232-156-01.jpg,ASUS,G.SKILL Ripjaws Series 32GB (2 x 16GB) 260-Pin DDR4 SO-DIMM DDR4 2400 (PC4 19200) Laptop Memory Model F4-2400C16D-32GRS,1649
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/23-201-111-V11.jpg,Rosewill,Rosewill NEON K85 RGB Mechanical Gaming Keyboard with Brown Switches,129
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-235-197-V19.jpg,Rosewill,"ASUS - Gaming Laptop - 17.3"" 144 Hz IPS G-Sync - Intel Core i7-9750H - NVIDIA GeForce RTX 2060 - 16 GB RAM - 512 GB SSD - Windows 10 Home - ROG Zephyrus S GX701 (GX701GV-PB74)",139
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/29-102-103-V10.jpg,SAMSUNG,"Creative Sound BlasterX G6 Hi-Res Gaming DAC and USB Sound Card with Xamp Headphone Bi-Amplifier for PC, PS4, Xbox and Nintendo Switch",29
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/24-236-584-01.jpg,Kaspersky Lab,"ASUS VC279H Slim Bezel Black 27"" 5ms (GTG) HDMI 1920X1080 IPS Widescreen LED Backlight LCD Monitors, ASUS Eye Care with Ultra Low-Blue Light and Flicker Free Technology Built in Speakers",49
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/26-193-138-V02.jpg,Malwarebytes,"Rosewill Wireless Rechargeable Gaming Mouse with USB Wired Mode, 10000 dpi Optical Sensor, On-The-Fly Polling Rate, Dynamic 7-Color LED Rim Lighting, 8 Programmable Buttons/Comfortable Grip - NEON M61",279
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/23-201-120-V01.jpg,Rosewill,"Rosewill Mechanical Gaming Keyboard, 15 RGB Backlit Modes, 2-Port USB Passthrough, Media Keys and Multifunctional Volume Dial, Brown Switches - NEON K90 RGB BR",19
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/0JC-0007-00G95-V01.jpg,SAMSUNG,"Samsung 750 Series U28H750 Black/Silver 28"" 16:9, 300cd/m2, 3840x2160 4K QLED, 1ms, AMD FreeSync, DP, 2xHDMI, VESA mount",29
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-078-823-S01.jpg,SAMSUNG,Kaspersky Anti-Virus 2020 - 3 Devices / 1 Year (Key Card),49
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-562-182-V01.jpg,DIYPC,Malwarebytes Anti-Malware 3.0 - 3 PCs / 1 Year (Key Card),119
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/17-182-341-V01.jpg,DIYPC,Rosewill Glacier Series 700W Semi-Modular Gaming Power Supply - Glacier 700M,8
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/24-022-799-S01.jpg,NZXT,"SAMSUNG LS27F354FHNXZA 27"" 1920 x 1080 Full HD 4ms (GTG) 60Hz VGA HDMI AMD FreeSync Super Slim Design LED Backlit LCD Gaming Monitor",29
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-147-698-V01.jpg,GeIL,"SAMSUNG 32GB BAR Plus (Metal) USB 3.1 Flash Drive, Speed Up to 200MB/s (MUF-32BE3/AM)",1599
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-353-072-01.jpg,ADATA,DIYPC Zondda-B Black Computer Case,79
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A1CZ_1_201908051606927103.jpg,DIYPC,"LG OLED65B9PUA B9 Series 65"" 4K Ultra HD Smart OLED TV (2019)",33
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AH41_1_201811131547587416.jpg,BitDefender,"LG 22MK400H-B 22"" Full HD 1920 x 1080 75Hz 1ms HDMI VGA AMD FreeSync LED Backlit Gaming Monitor",149
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-353-170-V01.jpg,Mushkin Enhanced,DIYPC DIY-A1-BK Black Tempered Glass USB 3.0 ATX Mid Tower Computer Case with 1 x 120mm Fan x Rear Pre-installed,54
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-146-321-V01.jpg,Corsair,NZXT H510 Elite - Premium Mid-Tower ATX Case PC Gaming Case - Dual-Tempered Glass Panel - Front I/O USB Type-C Port - Vertical GPU Mount - Integrated RGB Lighting - Water-Cooling Ready - Black,87
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-158-752-V01.jpg,GIGABYTE,GeIL EVO POTENZA AMD 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model GAPR416GB3200C16ADC,19
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/0D9-000G-000J3-S01.jpg,Kaspersky Lab,ADATA SD600Q 960GB USB 3.2 Gen 1 External Solid State Drive,59
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-353-108-11.jpg,Kaspersky Lab,DIYPC MA01-R Black Computer Case,49
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-719-270-V02.jpg,G.SKILL,Bitdefender Internet Security 2020 - 3 Device / 2 Years,91
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-226-882-Z01.jpg,iBUYPOWER,"Mushkin Enhanced Source 2.5"" 500GB SATA III 3D TLC Internal Solid State Drive (SSD) MKNSSDSR500GB",1599
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-236-416-V01.jpg,Rosewill,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW16GX4M2C3200C16W,34
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-233-270-V11.jpg,DELL,"GIGABYTE - Gaming, Creator Laptop - 15.6"" FHD IGZO 144 Hz, Intel Core i7-9750H, NVIDIA GeForce RTX 2070 Max-Q, 16 GB RAM, 512 GB Intel SSD, Win 10, AERO 15 Classic-(XA-F74ADW)",19
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-078-920-S01.jpg,HP,Kaspersky Internet Security 2020 - 5 Devices / 1 Year (Key Card),49
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-078-838-V01.jpg,MSI,Kaspersky Internet Security 3 Device 2020 - Download,1039
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-232-154-01.jpg,ESET,G.SKILL Ripjaws Series 16GB (2 x 8GB) 260-Pin DDR4 SO-DIMM DDR4 2400 (PC4 19200) Laptop Memory Model F4-2400C16D-16GRS,69
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/83-227-922-V01.jpg,NZXT,iBUYPOWER - Gaming Desktop PC - AMD Ryzen 5 3600 (3.60 GHz) NVIDIA GeForce RTX 2060 SUPER 16 GB DDR4 480 GB SSD Windows 10 Home 64-bit AlphaB 3660SA,74
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-147-158-12.jpg,Microsoft,Rosewill THOR V2-W White Gaming ATX Full Tower Computer Case,419
,https://c1.neweggimages.com/ProductImageCompressAll300/A10V_1_201810311609927553.jpg,Logitech,"Refurbished: Dell Chromebook 3120 11.6"" Intel Celeron N2840 2.16GHz 4GB 16GB SSD Laptop XDGJH",239
,https://c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201911201057746544.jpg,Rosewill,"HP 15 Notebook, 15.6"" HD Touch Display, Intel Core i5-1035G4 Up to 3.70 GHz, 8 GB RAM, 128 GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",39
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/13-144-210-V80.jpg,iBUYPOWER,MSI MEG Z390 ACE LGA 1151 (300 Series) ATX Intel Motherboard,99
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-114-552-S01.jpg,Rosewill,"ESET Internet Security 2019, 5 PCs - Download",99
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-146-318-Z01.jpg,Logitech,NZXT H510i - Compact ATX Mid-Tower PC Gaming Case - Front I/O USB Type-C Port - Vertical GPU Mount - Tempered Glass Side Panel - Integrated RGB Lighting - Water-Cooling Ready - Black,129
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-011-397-S01.jpg,Rosewill,"Microsoft Office Home and Student 2019 | 1 Device, Windows 10 PC/Mac Key Card",99
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/26-197-336-V01.jpg,Unitek International Group Limited,Logitech G502 LIGHTSPEED Wireless Gaming Mouse with HERO Sensor and Tunable Weights,1199
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-147-291-V12.jpg,GeIL,"Rosewill ATX Full Tower Gaming PC Computer Case with Dual Ring RGB LED Fans, E-ATX Support, Tempered Glass/Steel, User-Controlled Top Fins/Fan Vents - NIGHTHAWK Z-RGB",5
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/83-227-921-V01.jpg,GeIL,iBUYPOWER - Gaming Desktop PC - AMD Ryzen 7 3700X (3.60 GHz) AMD Radeon RX 5700 XT 16 GB DDR4 480 GB SSD 1 TB HDD Windows 10 Home 64-bit Trace 2 PRO112A,59
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/23-201-039-02.jpg,OLOy,"Rosewill Multimedia Keyboard - Black, 104 Normal & 12 Function Keys, USB Wired - RK-700M",19
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/23-126-403-Z01.jpg,Microsoft,Logitech G613 Wireless Mechanical Gaming Keyboard,7
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/26-193-123-02.jpg,Microsoft,"Rosewill NEON M60 RGB Gaming Mouse, 12000 dpi, Ergonomic Optical Wired Gaming Mouse",28
,https://c1.neweggimages.com/ProductImageCompressAll300/A2BP_130804700784306401dk6a6chjWL.jpg,Phanteks Company,"Unitek Y-3045 3 Ports USB 3.0 Hub with RJ45 10/100/1000 Gigabit Ethernet Adapter Converter LAN Connecter for Apple MacBook Pro Air, Imac, Mac, Chromebook Pixel",59
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ABRY_131957366990247721SjYltULhaU.jpg,ASUS,"Anivia 1080p HD Webcam W8, USB Desktop Laptop Camera, Mini Plug and Play Video Calling Computer Camera, Built-in Mic, Flexible Rotatable Clip",199
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-158-620-V04.jpg,Kaspersky Lab,GeIL SUPER LUCE RGB SYNC 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model GLS416GB3200C16ADC,99
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-158-792-V04.jpg,SAMSUNG,GeIL EVO X II AMD Edition 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model GAEXSY416GB3200C16ADC,69
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-821-197-S11.jpg,Acer America,OLOy 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U163016CGDA,529
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-011-554-S02.jpg,DIYPC,Windows Server 2019 CAL - 5 Users - OEM,9
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-011-530-S01.jpg,SAMSUNG,"Microsoft Office Home and Student 2019 - 1 Device, Windows 10 PC/Mac Download",119
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-854-076-V05.jpg,ASUS,"Phanteks Eclipse P350X PH-EC350PTG_DBW Black / White Compact EATX Mid-Tower, Tempered Glass, Digital RGB Computer Case",249
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-235-291-S26.jpg,Wavlink,"ASUS VivoBook 15 Thin and Light Laptop, 15.6"" Full HD, AMD Quad Core R7-3700U CPU, 8 GB DDR4 RAM, 512 GB SSD, AMD Radeon Vega 10 Graphics, Windows 10 Home, F512DA-NH77, Slate Gray",56
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-078-834-V01.jpg,Wavlink,Kaspersky Anti-Virus 3 Device 2020 - Download,169
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/24-022-798-S19.jpg,HP,"SAMSUNG S24R350 24"" Full HD 1920 x 1080 5ms (GTG) 75Hz VGA HDMI AMD FreeSync Technology Bezel-Less Design LED Backlit IPS Gaming Monitor",899
,https://c1.neweggimages.com/ProductImageCompressAll300/ACA1_1_201909102103652855.jpg,MSI,"Refurbished: Acer Predator XB271H Abmiprzx 27"" Full HD 1920x1080 144Hz 1ms HDMI DisplayPort USB Port Built-in Speakers LED Backlit Gaming Monitor",9
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-353-145-Z01.jpg,XPG,DIYPC DIY-Model X-W-RGB White Steel / Tempered Glass ATX Mid Tower Computer Case with 2 x RGB LED Ring Fans (Pre-Installed),22
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/24-022-761-V13.jpg,G.SKILL,"Samsung C24RG50 24"" 1920 x 1080 Full HD Resolution 4ms 144Hz HDMI DisplayPort Eye-Saver Mode Flicker-Free Technology LED Backlit Curved Gaming Monitor",469
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8X5_132091426241607849aFLtNh7x0o.jpg,MSI,"ASUS ZenBook 14 UX431FN-IH74 Ultra-thin and Light 14-inch FHD Laptop, Intel Core i7-8565U, 16 GB RAM, 512 GB PCIE SSD, GeForce MX150, Windows 10, Silver Blue",64
,https://c1.neweggimages.com/ProductImageCompressAll300/A6PF_132078257934815304uV8VQ1UW27.jpg,Rosewill,"Wavlink USB 3.0 4-Port Hub with Individual Switch and LED Indicator  Super Speed USB 3.0 4-Port HUB Up To 5Gbps Support plug and play,hot swap, over current and instant current protection,USB 2.0/2.1",69
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A6PF_132105076510810875L2Y2ObKiHs.jpg,ILIFE,"Hard Drive Docking Station with Card Reader and 2 Port USB 3.0 Hub, Wavlink USB 3.0 to SATA Hard Drive External Enclosure, For 2.5/3.5 inch HDD/SSD SATA I/II/III, One Touch Backup/UASP/SD & Micro SD",54
,https://c1.neweggimages.com/ProductImageCompressAll300/AEYAS191126doC9p.jpg,SAMSUNG,"HP 14 Notebook, 14"" HD Display, Intel Core i5-1035G4 Up to 3.70 GHz, 16 GB RAM, 512 GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",419
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/13-144-161-V12.jpg,SAMSUNG,MSI ARSENAL GAMING B360M BAZOOKA LGA 1151 (300 Series) Micro ATX Intel Motherboard,3
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AJNUS191129O9UOE.jpg,G.SKILL,XPG SPECTRIX D60G 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) DUAL RGB Gaming Desktop Memory Model AX4U320038G16-DT60,89
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-232-166-01.jpg,Kaspersky Lab,G.SKILL Ripjaws Series 16GB (2 x 8GB) 260-Pin DDR4 SO-DIMM DDR4 2666 (PC4 21300) Laptop Memory Model F4-2666C18D-16GRS,99
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/14-137-465-V01.jpg,Rosewill,MSI Radeon RX 5700 XT DirectX 12 RX 5700 XT MECH OC Video Card,40
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/26-193-130-V01.jpg,ABS,"Rosewill Wireless Optical Computer Mouse, Compact, Travel Friendly, Office Style, Adjustable DPI, 4 Buttons, USB - White",49
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/96-176-004-V05.jpg,GIGABYTE,ILIFE V50 Powerful Robot Vacuum with Dry Mopping Function,24
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/24-022-797-S01.jpg,GeIL,"SAMSUNG LS24F354FHNXZA 24"" (Actual size 23.5"") Full HD 1920 x 1080 4ms (GTG) VGA HDMI AMD FreeSync Flicker Free Technology Super Slim Design LED Backlit Gaming Monitor",8
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-147-700-V01.jpg,Rosewill,"SAMSUNG 256GB BAR Plus (Metal) USB 3.1 Flash Drive, Speed Up to 300MB/s (MUF-256BE3/AM)",799
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-232-155-01.jpg,MSI,G.SKILL Ripjaws Series 16GB 260-Pin DDR4 SO-DIMM DDR4 2400 (PC4 19200) Laptop Memory Model F4-2400C16S-16GRS,1149
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-078-835-V01.jpg,Lenovo,Kaspersky Total Security 3 Devices 2020 - Download,3
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/26-193-109-V08.jpg,fenvi,"Rosewill Ergonomic Computer Laptop Gaming Mouse, 4000 dpi Advanced Optical Sensor, LED Backlit - RGM-400",365
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/83-102-829-S01.jpg,Rosewill,ABS Mage E - Ryzen 5 2600 - Radeon RX 5700 - 8GB DDR4 - 512GB SSD - Gaming Desktop PC,56
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AJKJ_1320917223035619648tIehYusi0.jpg,Corn Electronics,"LG OLED55B9PUA B9 Series 55"" 4K Ultra HD Smart OLED TV (2019)",14
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ACJF_131685288523938661P8bvhEseW0.jpg,Acer America,EnLabs ADUSB9M220F Motherboard USB 3.0 20Pin to USB 2.0 9Pin USB2.0 Adapter Converter Cable - USB 3.0 20pin Female to USB 2.0 9pin Male - Black,499
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADFR_132007958357774393NKQdHvtsfw.jpg,Corsair,Refurbished: Gigabyte GeForce RTX 2070 8GB Windforce OC Triple Fan GDDR6 Video Card GPU,38
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-158-580-V01.jpg,Wavlink,GeIL SUPER LUCE RGB SYNC AMD Edition 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model GALS416GB3000C16ADC,7
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/26-193-125-V03.jpg,ViewSonic,"Rosewill Optical Ambidextrous Ergonomic RGB Gaming Mouse w/ 9 Programmable Buttons, 10000 dpi, 12 Backlight Modes - NEON M62",109
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/13-144-263-Z07.jpg,Vitesse,MSI PRO X570-A PRO AM4 ATX AMD Motherboard,9
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ACVB_1_20190821936988709.jpg,HP,"Lenovo Laptop ThinkPad E595 20NF0012US AMD Ryzen 5 2nd Gen 3500U (2.10 GHz) 8 GB Memory 256 GB SSD AMD Radeon Vega 8 15.6"" Windows 10 Pro 64-bit",67
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADXZ_132103116601836402tnv9a6SJ7y.jpg,PowerColor,"fenvi FV-2030T Wireless Dual Band AC2030 PCI Express Wifi Adapter For Desktop, Up to 1730Mbps(5Ghz) + 300Mbps(2.4Ghz), Bluetooth 5.0, IEEE 802.11ac, Windows 10, Support MU-MIMO, With Intel 9260 Card",169
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ACJF_131586867157736890un1IQHJMI3.jpg,Antec,"Enlabs ADHD2VGABK 8 inch HDMI to VGA Adapter Converter for Computer, Desktop, Laptop, PC, Monitor, Projector, HDTV, Chromebook, Raspberry Pi, Roku, Xbox and More - Black -1080p - 1920x1080",16
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/17-182-320-V01.jpg,Kaspersky Lab,Rosewill PHOTON Continuous 1200W @ 40 Degree C Gaming Power Supply - PHOTON-1200,89
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A4RE_131991847171689700N1w78atakt.jpg,Rosewill,"CORN RGB LED Gaming Mouse Pad - 13.7 x 10.3 x 0.4 inches - Lighting Computer Mice Mat, Mousepad for Gamers,14 Modes Cool Light Effect, Non-Slip Rubber Surface Optimized for All (360X260X3mm)",99
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A10V_1_20180626126329352.jpg,SAMSUNG,"Refurbished: Acer Chromebook C720-2103 11.6"" Laptop 1.4GHz Intel Celeron 2GB 16GB SSD",859
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/17-139-203-V08.jpg,Intel,CORSAIR HX Series HX850 CP-9020138-NA 850W Power Supply,194
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A6PF_131897513632666917UiXTL94NHE.jpg,ADATA,"Wavlink Aluminum USB-C Hub Adapter for both 13"" and 15"" MacBook Pro, Thunderbolt 3 Mini Dock - 5K 40GbS, 4K HDMI, Pass-Through Charging, USB-C Port, 2 USB 3.0, SD/Micro SD Card Reader  - Silver",59
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/24-116-656-10.jpg,BitDefender,"ViewSonic VX2252MH 22"" Full HD 1080P Gaming Monitor, 1000:1, 250cd/m2, HDMI, VGA, Built-in Speaker, VESA Mountable",34
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AG9FS191127SVnwi.jpg,Team Group,"Vitesse Gaming Office Chair with Carbon Fiber Design, High Back Racing Style Seat, Swivel, Lumbar Support and Headrest (Black)",69
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/1TS-000D-037B2-S07.jpg,Sades Digital Technology,"HP Laptop ProBook 450 G6 5YH15UT#ABA Intel Core i7 8th Gen 8565U (1.80 GHz) 16 GB Memory 256 GB SSD NVIDIA GeForce MX130 15.6"" Windows 10 Pro 64-bit",1499
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/14-131-744-Z01.jpg,Geek Buying,PowerColor RED DRAGON Radeon RX 590 DirectX 12 AXRX 590 8GBD5-DHD Video Card,13
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-129-247-V51.jpg,Rosewill,Antec Dapper Dark Phantom DP301M Black Steel /ARGB Lighting/Tempered Glass Side Panel Compact Micro-ATX Gaming Case,299
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-078-826-S01.jpg,ASUS,Kaspersky Total Security 2020 - 3 Devices / 1 Year (Key Card),354
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-147-270-V01.jpg,OLOy,Rosewill RSV-L4000B - 4U Rackmount Server Case / Chassis for Bitcoin Mining Machine,13
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A5SR_132084610847371902Da45YzLo2b.jpg,PowerColor,LG 82UM8070PUA 82 Class HDR 4K UHD LED Smart TV,44
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-147-717-V01.jpg,Syba,"Samsung 64GB FIT Plus USB 3.1 Flash Drive, Speed Up to 200MB/s (MUF-64AB/AM)",12
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/0JC-000D-005R0-V03.jpg,GeIL,"LG 32MU59-B Matte Black 32"" Class UHD 4K AMD FreeSync Gaming Monitor, Anti-Glare, sRGB, 300 cd/m2, HDMI, DisplayPort, Tilt, Height Adjustable, VESA Compatible",24
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/19-117-827-Z01.jpg,Thermaltake,Intel Core i7-8700K Coffee Lake 6-Core 3.7 GHz (4.7 GHz Turbo) LGA 1151 (300 Series) BX80684I78700K Desktop Processor Intel UHD Graphics 630,23
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-215-186-V01.jpg,Malwarebytes,"ADATA 128GB Premier microSDXC UHS-I / Class 10 V10 A1 Memory Card with SD Adapter, Speed Up to 100MB/s (AUSDX128GUICL10A1-RA1)",7
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-719-269-V02.jpg,ESET,Bitdefender Total Security 2020 5 - Device/1 Year,1199
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-331-263-S02.jpg,G.SKILL,Team Group 128GB C186 USB 3.1 Flash Drive (TC1863128GB01),92
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ABRY_131618677707476625G8TAtpVy05.jpg,ASRock,"SADES Gaming Headset, 2018 New Updated Headphone SA920 Plus Wired Stereo Over Ear Headphones with Microphone for Xbox One / Xbox 360 / PS4 / PC /Cell phones / iPad(Black Blue)",159
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A352_131963129601424864MuuYohO4bj.jpg,TP-Link,"Geekbes YM-WS-1 WiFi Smart Socket Plug-in Module with Amazon Alexa & Google Home Compatibility, 10A - 3 Pack",9
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/26-193-134-V08.jpg,GTRACING,"Rosewill Optical Gaming Mouse with 8 Buttons, 4000 dpi - ION D12",92
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-235-143-Z01.jpg,Acer America,"Refurbished: ASUS GX501VI-US74 Gaming Laptop Intel Core i7-7700HQ 2.80 GHz 15.6"" Windows 10 Pro 64-bit",39
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-821-204-V01.jpg,Team Group,OLOy 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U163016CFDA,29
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/14-131-720-Z01.jpg,Intuit,PowerColor RED DRAGON Radeon RX 580 DirectX 12 AXRX 580 8GBD5-3DHDV2/OC Video Card,19
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/16-124-110-Z01.jpg,SAMSUNG,"Syba SY-ENC25063 2 Pack - USB 3.0 to SATA 2.5"" Hard Drive External Enclosure Case",13
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-158-819-S01.jpg,DIYPC,GeIL EVO POTENZA AMD 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model GAPR432GB3000C16ADC,99
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-133-249-02.jpg,Corsair,Thermaltake Versa CA-1B3-00M1NN-00 Black Computer Case,24
,https://c1.neweggimages.com/ProductImageCompressAll300/32-562-078-S01.jpg,Thermaltake,Malwarebytes Anti-Malware Premium 1 YR / 3 PC - Download,125
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-114-554-S01.jpg,Team Group,"ESET NOD32 Antivirus 2019, 3 PCs - Download",399
